EID	aperture	FoV	pixel_scale	tracking accuracy (")	limiting magnitude (mag)	elevation limit (deg)	"mount type (german, fork, theodolite)"	camera_type_1	camera_type_2	Johnson B	Johnson V	Johnson R	SDSS u	SDSS g	SDSS r	SDSS i	SDSS z
653	3.242116021	86.99648329	1.165867145	0.342478587	12.56659911	15.77854646	theodolite	mono	cooled	y	n	y	y	y	y	y	y
654	0.276513539	372.2882581	2.982683185	0.206145726	18.60990566	17.08180811	german	colored	cooled	n	y	y	y	y	y	n	y
655	2.362861687	509.0656331	2.189016115	0.795153971	24.87379114	28.1596264	fork	mono	cooled	y	y	y	y	y	y	y	y
656	5.224322607	13.50739925	2.591964892	0.348298739	23.75734043	31.91975424	german	mono	cooled	y	y	n	y	y	y	y	y
657	5.847860128	20.36424143	2.912206879	0.692924709	10.4150309	31.13755529	fork	mono	cooled	n	y	y	n	y	n	y	n
658	2.037217359	590.4757491	0.208337533	0.956310454	21.5396106	12.66704832	fork	mono	cooled	n	y	n	y	y	y	n	y
659	3.001724242	264.0191722	0.212686707	0.142726182	18.6344705	29.50941458	fork	mono	cooled	y	y	y	y	n	y	y	y
660	3.520648939	359.1347811	2.042483801	0.414549072	24.19417194	27.00347651	fork	mono	cooled	n	n	y	y	y	y	y	n
661	6.583802458	208.2134132	2.544138252	0.856289757	12.04634009	21.83501889	theodolite	colored	cooled	n	y	n	y	n	y	y	y
662	8.746740371	37.69250543	2.342034745	0.275216297	17.01297133	12.02084069	fork	colored	cooled	y	n	y	y	y	y	y	y
663	1.503236973	424.9321777	1.488405813	0.314639252	9.967661839	20.64521018	german	mono	cooled	y	y	y	n	y	y	y	y
664	1.224430961	151.9117841	1.372007621	0.442476649	21.96152217	33.0837125	theodolite	mono	cooled	y	y	y	y	y	y	y	n
665	8.667618111	66.7993036	2.005502754	0.993987966	22.56208219	17.84975597	german	mono	cooled	y	y	n	y	y	y	y	y
666	5.811482809	444.1505039	1.885604819	0.201294095	15.82694798	29.8732674	fork	mono	uncooled	y	y	y	n	y	y	y	y
667	3.870042627	299.5734953	1.487271754	0.139714305	19.05443757	34.95369574	fork	mono	cooled	n	y	n	y	y	y	y	y
668	5.756104425	141.8509385	2.088633852	0.140633827	21.98166021	19.04955137	fork	colored	cooled	y	y	y	n	y	y	y	y
669	5.349021973	539.3600193	2.443580487	0.864348475	23.50439872	19.85849668	fork	colored	cooled	n	y	y	n	y	y	y	y
670	6.954391235	598.8872484	2.748822181	0.507766543	17.50363883	23.76059747	german	colored	uncooled	y	y	y	y	y	y	n	n
671	3.092483259	550.0053264	1.917206069	0.308533766	10.86080381	16.96869009	theodolite	colored	cooled	n	y	y	n	n	y	n	y
672	5.409515279	310.6042118	0.9379586	0.282158609	16.40098611	27.83514345	fork	mono	cooled	y	y	y	y	y	y	y	y
673	4.712600931	499.0412702	0.444603103	0.499071186	23.77958098	27.25151217	fork	mono	cooled	y	y	y	y	y	y	n	y
674	2.67864615	305.7153779	2.431127288	0.538332431	16.89294085	23.48842374	theodolite	colored	cooled	y	y	n	y	y	n	y	y
675	3.829619745	84.60943941	0.929880246	0.198341588	11.95227781	19.79454104	fork	mono	cooled	y	y	y	y	y	y	n	y
676	4.028476856	184.1281744	0.763426778	0.336298476	9.857856841	32.32603014	fork	mono	cooled	y	y	y	n	n	n	y	y
677	4.642162197	145.7281275	2.819950999	0.104501257	23.21123621	23.54983979	fork	mono	cooled	y	y	y	y	n	n	y	y
678	1.355902743	103.5346401	0.477776273	0.521948171	16.75074504	17.26401516	fork	colored	cooled	y	y	y	n	y	n	y	y
679	9.033137131	30.1302603	1.298970078	0.316435712	19.67815599	25.45727136	german	colored	cooled	y	n	y	y	y	n	y	y
680	9.995831562	526.9081922	2.960300878	0.41177316	24.52945932	33.86700477	fork	colored	cooled	y	y	y	n	y	y	y	y
681	0.333965442	306.842804	1.539842448	0.126236193	11.58383324	33.83248668	fork	mono	cooled	y	n	y	n	n	y	y	y
682	4.606216067	20.08746751	1.940646391	0.932330233	22.41572408	25.51848067	fork	mono	uncooled	y	y	y	y	n	y	y	y
683	9.351880784	63.82461571	1.910521904	0.314722664	8.468611884	27.78573319	german	colored	cooled	y	y	y	y	y	y	y	y
684	6.763367206	563.8963629	1.726080772	0.440797381	22.06990423	31.1566495	theodolite	mono	cooled	y	y	y	y	y	y	y	y
685	3.495783454	247.4203121	2.137992444	0.789679374	12.59774423	25.0035167	german	mono	cooled	y	n	y	y	n	y	y	y
686	1.124855057	504.6638504	1.681082275	0.150351817	9.888705813	27.66572837	theodolite	mono	uncooled	n	y	n	y	y	y	n	y
687	3.270479942	85.19600097	1.479943742	0.33902084	10.84652428	28.16340585	german	mono	cooled	n	y	y	y	y	n	y	y
688	4.772122734	154.5074776	1.710636416	0.824436814	24.62260488	22.72712573	fork	mono	cooled	y	n	y	n	y	y	y	n
689	8.667543243	190.3211745	1.499204687	0.199398788	8.447388257	24.47895547	theodolite	mono	cooled	y	y	n	y	n	y	y	y
690	7.574080183	547.6395198	2.003517111	0.946786248	15.26590556	26.35991785	fork	mono	cooled	y	y	y	y	y	n	y	y
691	0.989705724	232.9201794	0.460075119	0.210532642	9.742744655	12.62507179	theodolite	colored	cooled	n	y	y	y	y	y	n	y
692	4.898815359	447.2474329	2.24082348	0.122651416	12.32963805	25.10938591	german	mono	cooled	y	y	y	y	y	y	y	y
693	9.382368755	271.5059254	2.806978203	0.299684145	17.77369224	31.9393171	fork	mono	cooled	y	y	y	n	y	y	n	y
694	6.308370227	439.1882099	2.189143551	0.103833207	17.9622558	22.50587258	fork	mono	cooled	y	n	y	y	y	n	y	y
695	8.995174017	510.6417553	2.879731151	0.960597012	18.83956641	27.23710549	theodolite	colored	cooled	y	y	n	y	y	y	y	y
696	6.546395531	341.025262	0.209617574	0.215469033	24.68089263	34.77320207	fork	mono	cooled	y	y	y	y	y	y	n	y
697	0.356686355	458.6812629	1.956865528	0.954520961	18.22332241	25.34401511	fork	mono	cooled	y	n	y	n	y	y	n	n
698	7.395104654	497.7997772	1.973786855	0.974156218	23.43558148	19.31194886	theodolite	colored	cooled	y	y	y	y	y	y	n	y
699	4.43291232	334.836484	1.590371957	0.249555507	24.1855713	27.43554212	theodolite	colored	cooled	y	n	y	y	y	y	y	y
700	0.221150916	356.266986	2.264540558	0.417636122	16.69240989	24.93213084	fork	colored	cooled	y	y	y	n	y	y	y	y
701	4.705078492	540.7185095	0.805416554	0.46576093	23.88234306	32.62525463	german	mono	uncooled	y	y	y	y	y	y	y	y
702	9.950624975	402.1485248	1.05347413	0.199943308	22.68835595	29.04418288	fork	colored	uncooled	y	y	y	y	n	n	y	y
703	9.681969617	350.4948633	2.141709326	0.709870763	16.08834056	15.01887552	theodolite	mono	cooled	y	n	n	y	y	y	n	n
704	3.802987848	308.3209419	2.725275361	0.891737628	11.33019578	25.23844384	german	mono	cooled	y	y	y	y	y	y	n	y
705	0.814447746	567.5372068	0.797360817	0.946941947	8.965112433	24.61819835	fork	mono	cooled	y	y	y	y	n	y	y	y
706	2.399404806	538.8223272	0.878170201	0.284589192	21.69756404	28.85445309	fork	colored	cooled	y	n	y	y	y	y	y	y
707	7.826715945	487.8162825	1.006772001	0.135453459	12.63800458	33.68891148	german	mono	cooled	y	n	y	y	n	y	y	y
708	9.970734614	581.3934893	2.715284693	0.313522297	14.89457879	32.9249761	theodolite	mono	cooled	y	y	y	n	n	n	y	y
709	1.546216407	559.2317659	2.292285787	0.829081447	19.37179828	25.88231845	fork	mono	cooled	y	y	n	y	y	y	y	n
710	4.848039043	482.7215964	2.079988601	0.593406058	10.73853738	13.04501625	fork	mono	cooled	y	n	y	y	y	y	y	y
711	1.357206547	241.186073	0.249944525	0.714357955	20.55994759	18.82619444	german	mono	cooled	n	n	y	y	y	y	y	y
712	7.127146085	275.0014785	2.251352516	0.69984735	20.09054139	18.81552075	theodolite	mono	uncooled	n	n	n	y	y	n	y	y
713	1.2701019	130.7747252	1.19200304	0.859146701	24.13844495	17.13130047	fork	mono	cooled	y	y	y	y	y	y	y	y
714	5.272739136	100.9579116	2.06785919	0.28521319	21.05033465	24.47608125	german	colored	cooled	y	y	y	y	y	n	y	n
715	0.775037301	53.41241469	0.322090601	0.967746027	18.75394634	22.85887043	german	mono	uncooled	y	n	y	y	y	y	y	y
716	0.498971845	585.6952828	2.969859078	0.939267227	19.46724951	28.52654271	fork	mono	cooled	y	y	y	y	y	y	y	y
717	0.313666291	526.2722774	0.395355563	0.453153045	8.097231233	25.79396193	fork	mono	cooled	y	y	y	y	y	y	y	y
718	8.681113099	150.4420071	1.146450912	0.364878776	24.43379374	21.33546109	fork	mono	cooled	y	y	n	y	y	y	y	y
719	5.593225129	211.7327124	0.917332989	0.594417006	17.80035226	30.52669218	german	colored	cooled	y	y	y	y	y	n	y	n
720	5.470724666	157.0667267	1.058934902	0.633578896	18.34142432	31.51376869	fork	mono	cooled	y	y	n	n	y	n	y	y
721	1.621648794	24.56248311	1.749123719	0.183646961	11.32438446	31.13314516	fork	colored	uncooled	n	n	y	y	y	y	y	y
722	2.272243845	285.6618843	2.035059189	0.490437725	24.21878005	22.25362562	german	mono	cooled	y	y	y	y	n	n	y	y
723	3.7767275	110.6601658	1.958601456	0.832083194	18.38778624	17.74369095	fork	mono	cooled	y	n	n	y	y	y	y	y
724	9.07542164	31.52475061	1.426031183	0.874933196	15.11095002	19.44917257	fork	mono	cooled	n	y	y	y	y	y	y	n
725	8.525803316	121.5397599	0.239294538	0.790180529	11.58093223	23.53068032	fork	colored	cooled	y	y	y	n	y	y	n	y
726	7.809303262	473.0984485	0.548103526	0.429767614	22.24392989	34.85293374	german	colored	cooled	y	y	n	y	y	y	n	y
727	2.906211496	537.5313413	1.465429645	0.157289673	15.02108468	20.37433278	theodolite	colored	cooled	y	y	y	y	y	y	y	y
728	7.243489009	223.7860975	0.282685776	0.934196313	23.03912895	24.1177862	german	mono	cooled	y	y	y	n	y	y	y	y
729	0.905018615	6.828802462	1.466799762	0.395330611	14.90271378	27.56412434	german	mono	cooled	y	y	y	y	y	y	y	y
730	3.080145056	54.01201307	2.087127546	0.650822011	11.42171232	34.75437536	theodolite	mono	cooled	y	y	y	y	y	y	y	y
731	3.208552365	198.4716532	1.82825806	0.589567641	14.40535611	27.69206823	theodolite	mono	cooled	y	y	y	y	n	y	y	y
732	9.867742589	369.1348902	1.143468429	0.609548061	18.23556831	21.75570007	fork	colored	uncooled	y	y	y	y	n	y	y	y
733	1.837073027	566.3979165	0.79349609	0.48260389	20.27469134	27.31088166	theodolite	mono	cooled	y	y	n	y	y	n	y	y
734	6.93158377	303.6426452	1.10478008	0.941115913	11.87836968	16.9413567	german	mono	cooled	y	y	y	y	y	y	y	y
735	6.996511994	57.39525337	2.141212391	0.417139115	22.15900572	17.32074376	fork	mono	cooled	n	y	n	y	y	y	y	y
736	7.330495252	368.2161935	0.303557208	0.149424472	10.4766328	17.12921053	fork	colored	cooled	y	n	y	n	y	n	y	y
737	1.370450984	204.1293107	1.397225202	0.985268683	9.433642677	29.10833782	fork	colored	cooled	y	y	y	y	y	y	y	y
738	3.194438803	229.7662588	0.338215047	0.556107428	15.46723123	12.52846546	fork	colored	cooled	y	y	n	y	y	y	y	y
739	3.313505718	352.5022755	0.8209197	0.957145268	11.89408653	24.08261257	theodolite	mono	cooled	y	n	n	y	y	y	y	n
740	7.290628118	235.7769796	1.351598617	0.45745245	24.15068846	13.88638376	theodolite	colored	cooled	y	y	n	y	y	y	y	y
741	4.045866881	413.6563415	2.733191427	0.628490141	10.18032773	15.9929195	fork	mono	cooled	y	y	y	y	y	n	y	y
742	1.015680435	132.9252946	0.869568352	0.40872057	13.16491884	27.98949557	fork	mono	uncooled	y	y	y	n	n	y	y	y
743	2.757357005	563.7463063	1.756251948	0.390149535	23.81199297	26.77763776	german	mono	cooled	y	y	n	n	n	n	y	y
744	1.802963881	280.2916417	2.954050993	0.822073119	17.8662881	28.78265699	german	mono	cooled	y	y	y	y	y	y	y	y
745	6.272982989	175.503164	0.214420445	0.762881546	18.13073057	13.34962243	fork	mono	cooled	y	y	y	n	y	y	n	y
746	9.639871661	430.6258213	0.908162013	0.705805409	13.10104174	13.88710902	fork	mono	cooled	n	y	y	y	n	y	y	y
747	3.165700062	312.1184111	1.759761819	0.250244445	9.483415157	29.06857805	fork	colored	cooled	n	y	y	y	y	y	y	y
748	4.6474333	10.60870406	1.615609886	0.263699115	21.45969756	31.29828376	fork	colored	cooled	y	n	y	y	y	y	y	y
749	9.183463651	128.4653831	1.077721202	0.27937544	17.78388321	27.80269566	german	colored	cooled	y	y	n	n	y	y	y	y
750	0.469043081	593.9969641	2.146885728	0.194726928	16.24036412	30.41036942	theodolite	colored	uncooled	y	y	y	y	n	y	y	n
751	8.621120054	313.0473857	2.145062394	0.147869476	20.4424074	33.78132592	german	mono	cooled	n	y	y	y	y	n	y	y
752	2.607511381	594.118698	2.909066038	0.959078163	21.4730839	12.29751853	fork	mono	cooled	n	y	y	y	y	y	y	n
753	2.365570688	153.5850769	2.106638991	0.430816446	14.87939288	16.51411065	theodolite	mono	cooled	y	n	y	y	y	y	n	y
754	8.263081742	422.4793052	1.685482388	0.662182186	24.34015169	30.82792479	fork	mono	cooled	y	y	y	y	y	y	y	n
755	8.801113692	348.3861669	2.195695838	0.514530822	16.21863038	17.05892479	german	mono	cooled	y	y	y	n	y	y	n	y
756	3.379531349	156.9536745	0.845152462	0.740225498	13.98621741	26.46293515	fork	mono	cooled	y	y	y	y	y	y	y	y
757	0.460517113	178.5805761	0.559546931	0.832539893	23.48798054	14.24491042	fork	mono	cooled	y	y	y	y	y	y	y	y
758	1.78294225	243.3698711	2.827477682	0.364997914	17.43234556	15.84935697	theodolite	mono	cooled	y	y	y	y	y	n	y	n
759	2.865282413	397.2788298	1.256457643	0.330976351	18.31144708	21.7972652	fork	mono	cooled	y	y	y	n	y	y	y	n
760	4.584895555	223.0508173	2.903326741	0.10594992	24.14030982	22.87698309	german	mono	cooled	n	n	y	n	y	n	y	y
761	1.447463783	298.1008185	1.182476033	0.768108077	22.27035763	13.80914478	fork	mono	uncooled	y	y	n	y	n	n	y	y
762	5.337344878	300.8863867	2.359368186	0.468087512	18.40449834	24.4917966	theodolite	colored	cooled	y	y	n	y	y	n	y	y
763	3.9648123	184.0836054	1.711288685	0.64395228	18.16446906	27.16131665	german	mono	cooled	y	y	y	y	y	y	y	y
764	4.039105817	570.4307986	1.604898221	0.30855524	24.94607279	22.45212815	fork	mono	cooled	y	n	y	y	y	y	y	y
765	6.403590571	459.9625855	2.44416884	0.343219844	22.14950481	26.01759287	german	mono	cooled	y	y	y	n	n	y	y	y
766	5.334356209	132.4739306	1.431755275	0.357069436	16.30854711	22.78671686	fork	mono	cooled	y	y	y	n	y	n	n	y
767	8.350002983	223.2878523	2.463505016	0.811337863	16.81767799	31.54107377	german	mono	cooled	y	y	n	y	y	y	y	y
768	4.122833499	99.95045171	1.642815356	0.805133674	15.08193646	30.12997259	german	mono	cooled	y	y	y	n	y	y	y	y
769	1.148589278	269.2450274	0.787757242	0.143917606	14.45221728	15.86556869	german	colored	cooled	y	y	y	y	y	y	y	n
770	4.611971076	56.28036383	2.892442351	0.819921578	9.965236548	15.03895353	fork	colored	cooled	y	y	y	n	y	y	y	n
771	6.371864686	498.9806038	1.373156271	0.229061847	13.8604315	33.01060709	fork	mono	cooled	y	y	y	y	y	n	y	y
772	4.727637578	142.3922498	0.484824581	0.468784585	16.69131041	31.96003531	german	mono	cooled	y	y	n	y	y	y	n	y
773	3.976380148	214.7704627	2.119250501	0.827132775	17.51811415	28.79305744	fork	mono	uncooled	y	y	n	y	y	y	y	n
774	2.639353169	346.0466979	2.39793343	0.229284544	24.84168814	30.27923196	fork	mono	uncooled	y	y	y	y	y	n	n	y
775	8.053720061	492.1026489	0.467334709	0.996002749	13.37415066	23.95587561	german	mono	cooled	y	n	n	y	y	n	y	y
776	4.625033205	136.0667093	1.731724714	0.814674928	10.97400412	31.06803413	german	mono	cooled	y	y	y	y	y	y	y	y
777	1.87684963	85.15738078	0.616552196	0.983282468	22.24243995	14.94017732	theodolite	mono	cooled	y	n	y	y	y	y	y	y
778	2.179736644	472.0374182	2.116299013	0.301950419	24.59779112	20.49326704	fork	mono	cooled	y	y	y	y	y	y	y	y
779	9.933648788	172.3965639	0.620099074	0.88919263	8.335968856	14.84375478	fork	mono	cooled	y	n	y	n	y	y	n	y
780	8.916759239	434.6642408	2.318215708	0.585396959	8.980995413	12.5769221	theodolite	colored	cooled	n	n	y	y	y	y	n	y
781	9.829315866	585.3348593	2.051847137	0.430670804	13.45776296	34.00177026	theodolite	colored	cooled	y	y	y	y	y	y	y	n
782	3.310021175	430.197015	1.050653842	0.815326245	10.75513209	22.64422941	fork	mono	cooled	y	y	y	y	n	y	y	y
783	3.010566705	175.7829422	0.102720253	0.337361293	24.27117998	24.39128642	fork	colored	cooled	y	y	y	n	y	n	y	y
784	2.656304665	156.5167247	0.379780523	0.537014865	9.034727276	14.4626008	fork	mono	cooled	y	y	y	y	y	n	y	y
785	8.372368388	292.1994569	1.347509877	0.399480125	13.20698918	19.63302673	german	colored	cooled	n	y	y	y	n	y	y	y
786	6.030782514	240.6022018	0.423359316	0.547670305	22.77426677	32.23067916	fork	mono	cooled	y	y	y	y	n	y	y	y
787	3.185880614	124.7210571	1.669421424	0.168168737	9.05747314	16.16552506	german	mono	cooled	y	y	y	y	n	n	y	y
788	8.534763474	475.6502237	2.0921559	0.977339461	14.13864907	27.33064331	fork	colored	cooled	y	y	y	n	y	y	y	y
789	4.55340297	113.7094804	0.690643268	0.205462547	21.29344791	18.76456326	theodolite	colored	cooled	y	y	y	y	n	y	y	y
790	4.869628412	130.2281875	1.166370882	0.254819281	24.2202709	21.7934426	fork	mono	cooled	n	n	y	n	y	y	y	y
791	4.771565384	154.4537674	2.237405253	0.613322104	13.20838474	12.72782693	fork	mono	cooled	y	y	y	n	y	y	y	y
792	0.842638288	466.5875481	0.781415198	0.98440277	18.61607347	18.09143386	fork	mono	cooled	y	y	y	y	y	y	y	y
793	7.54875417	357.455982	0.535594571	0.572110751	23.16682524	17.5192561	german	mono	cooled	y	y	y	y	n	n	y	n
794	0.651066004	95.67236426	0.668473716	0.895159891	16.73427132	18.09230369	fork	mono	cooled	n	n	y	n	y	y	y	y
795	6.516772115	464.6498479	1.405020564	0.445627717	17.54304137	28.70710447	theodolite	colored	cooled	y	y	y	y	y	n	y	n
796	8.214959095	144.870178	0.568683987	0.924422822	9.930242127	17.9383	theodolite	colored	cooled	y	n	n	y	y	y	y	n
797	5.300331664	41.11688145	0.369804874	0.369767668	19.76893785	21.97195688	theodolite	mono	cooled	y	y	y	n	y	y	n	y
798	6.472114842	578.7825853	1.779898653	0.629973269	13.6774347	33.37744235	german	mono	cooled	y	y	y	y	y	n	y	n
799	8.981610538	576.18873	0.728351893	0.912269959	13.54945066	20.41600798	fork	mono	cooled	y	y	y	y	y	y	y	n
800	7.853102182	97.46189722	0.901977344	0.108561006	22.26684194	12.77528811	fork	colored	cooled	y	y	y	y	y	y	y	n
801	1.586684711	395.1973762	2.956773942	0.106495062	15.69643713	28.57271197	fork	mono	cooled	y	y	y	y	y	y	y	y
802	7.47145154	485.0474658	2.735465159	0.958836335	12.43264774	24.51011435	german	mono	cooled	n	n	y	y	y	y	y	y
803	0.458595763	342.371636	2.295733235	0.562933099	14.5950362	34.26522068	german	mono	cooled	y	n	n	y	y	y	y	y
804	6.971400658	7.965874416	2.752236709	0.121386009	11.94457199	15.42248659	german	mono	cooled	y	n	y	y	n	y	y	n
805	8.450779381	582.7181201	0.648306035	0.632556122	16.28455957	23.33867871	fork	colored	cooled	y	n	y	y	y	y	y	y
806	8.906119153	46.941394	2.753935949	0.945072994	15.17051221	21.91315808	theodolite	mono	uncooled	y	y	n	y	y	y	y	n
807	1.175426224	318.2550051	2.406093376	0.993363061	18.48187866	19.06625704	fork	colored	cooled	y	n	y	y	y	y	n	y
808	4.814515556	3.88950402	0.447368163	0.711055622	14.63837328	33.42028709	theodolite	mono	cooled	y	n	y	y	n	y	y	y
809	5.122181267	209.3752722	0.808324751	0.410349436	23.00144789	26.28323907	german	mono	cooled	y	y	n	y	y	y	y	y
810	6.49035121	391.360431	2.373897649	0.802558033	11.70422315	14.29258326	german	colored	cooled	y	y	y	y	y	y	n	n
811	8.985596304	488.0119312	1.999935431	0.177036523	8.985286351	28.42573227	fork	mono	cooled	y	y	y	y	n	y	y	y
812	1.80215342	331.4959277	1.733431508	0.980314737	17.84890738	26.06909889	fork	mono	cooled	y	y	y	y	n	y	y	y
813	4.77127561	33.02299711	0.754139925	0.948312401	10.91078355	21.45324038	theodolite	colored	cooled	y	y	y	y	y	y	y	y
814	9.501536103	223.0974246	2.199996121	0.776565406	11.43975605	27.28967765	german	mono	cooled	n	y	y	y	y	y	n	y
815	6.757402324	398.5851354	0.414651588	0.949840174	17.56716688	27.67228753	german	mono	uncooled	n	y	y	y	y	y	y	y
816	9.713956507	397.023743	0.128464748	0.658637606	22.43967993	17.33585417	german	mono	cooled	y	y	y	y	n	y	y	n
817	4.333279613	72.85166768	0.933628134	0.756521265	8.506317352	33.14925304	german	mono	cooled	n	n	y	y	y	y	y	y
818	6.38437579	258.0335739	0.856639636	0.806703579	8.514665435	33.31464817	german	mono	cooled	y	y	y	y	y	y	y	y
819	5.850386237	46.92320551	1.040375356	0.712854866	10.68662692	25.49684579	german	colored	cooled	y	n	y	y	y	y	y	y
820	1.18969713	509.2703298	1.188141932	0.311766574	23.71360068	22.95399825	german	colored	cooled	y	n	n	y	y	y	y	y
821	2.345004117	439.8635929	2.094971272	0.121924015	13.13236773	23.82974373	fork	mono	cooled	y	y	y	y	y	y	y	y
822	9.460239991	204.65856	2.335627918	0.281791727	13.76434653	15.48458364	fork	mono	cooled	n	y	y	y	y	y	n	y
823	8.506724354	295.8158313	0.862899081	0.377162893	13.19300629	21.65413727	fork	mono	cooled	y	y	y	n	y	y	y	y
824	1.35327639	396.1991688	0.164298392	0.836364602	16.27588633	27.64248989	theodolite	colored	cooled	y	n	y	y	y	y	n	y
825	6.381248817	345.3424937	2.741476728	0.658190076	15.64123932	15.64255202	german	colored	cooled	y	y	y	y	y	y	y	y
826	8.928493427	62.77191904	1.99483207	0.918391102	11.89335435	14.44602875	german	mono	cooled	y	y	y	y	y	y	y	y
827	2.744462267	547.5734575	2.092307859	0.286704574	19.9152231	13.84474999	fork	mono	cooled	y	y	y	y	n	y	n	y
828	2.082443737	73.23659328	1.642320602	0.143715483	10.35523723	14.92895644	theodolite	mono	uncooled	y	y	y	y	y	y	y	y
829	5.837060919	31.65888792	0.400066374	0.964470503	9.890641038	17.42016368	fork	colored	cooled	n	n	n	y	n	y	y	y
830	7.747682086	325.3129193	1.000172125	0.357907321	13.21615595	19.9620511	fork	mono	cooled	n	y	y	n	y	y	y	y
831	4.242972887	40.06460799	2.693726671	0.510881102	15.40116655	13.50412686	fork	mono	cooled	n	y	y	y	n	y	y	y
832	1.980835006	587.4083055	2.481765539	0.154324187	14.81958391	29.58541282	theodolite	mono	cooled	y	y	y	y	y	y	y	y
833	7.566065874	191.8737261	2.916263775	0.273815443	11.9270845	30.30396336	fork	mono	cooled	n	y	y	y	y	y	y	y
834	6.408396267	438.2727794	1.925412047	0.646245117	18.87811775	13.81240207	fork	mono	cooled	y	y	n	y	y	y	y	y
835	9.098531005	331.1135176	2.735086599	0.770425228	11.57278448	33.72286738	german	mono	cooled	n	n	y	y	y	y	n	n
836	0.94771123	398.0077197	0.959181473	0.883460324	12.28769718	14.43925451	german	colored	cooled	y	y	y	y	y	y	y	y
837	8.216593443	314.283314	2.315918679	0.989307118	9.325901033	16.01269683	fork	mono	cooled	y	y	y	y	y	y	y	n
838	0.911540058	208.4269349	0.85081986	0.536413926	18.48400796	29.24192866	german	mono	cooled	n	n	y	n	y	y	y	y
839	7.169891805	365.0168381	2.902603437	0.338138703	24.32725232	17.59171901	german	colored	cooled	y	y	y	y	y	y	n	y
840	4.945681917	455.5272537	2.618163347	0.947322619	8.471235308	26.42954709	german	colored	cooled	y	y	y	y	y	n	y	y
