PhaveT_ID	PID	TID	Johnson_B	Johnson_V	Johnson_R	SDSS_u	SDSS_g	SDSS_r	SDSS_i	SDSS_z
20285	196	7412	n	n	n	n	n	n	n	n
20286	196	7459	n	n	n	n	n	n	n	n
20287	196	7639	n	n	n	n	n	n	n	n
20288	196	7815	n	n	n	n	n	n	n	n
20289	196	8165	n	n	n	n	n	n	n	n
20290	196	8169	n	n	n	n	n	n	n	n
20291	196	8224	n	n	n	n	n	n	n	n
20292	196	8393	n	n	n	n	n	n	n	n
20293	196	8414	n	n	n	n	n	n	n	n
20294	196	8594	n	n	n	n	n	n	n	n
20295	196	8800	n	n	n	n	n	n	n	n
20296	196	8892	n	n	n	n	n	n	n	n
20297	196	8910	n	n	n	n	n	n	n	n
20298	196	8961	n	n	n	n	n	n	n	n
20299	196	9008	n	n	n	n	n	n	n	n
20300	196	9015	n	n	n	n	n	n	n	n
20301	196	9189	n	n	n	n	n	n	n	n
20302	196	9350	n	n	n	n	n	n	n	n
20303	196	9365	n	n	n	n	n	n	n	n
20304	196	9489	n	n	n	n	n	n	n	n
20305	196	9577	n	n	n	n	n	n	n	n
20306	196	9651	n	n	n	n	n	n	n	n
20307	196	9677	n	n	n	n	n	n	n	n
20308	196	9696	n	n	n	n	n	n	n	n
20309	196	9754	n	n	n	n	n	n	n	n
20310	196	9781	n	n	n	n	n	n	n	n
20311	196	9912	n	n	n	n	n	n	n	n
20312	196	9995	n	n	n	n	n	n	n	n
20313	197	74	n	y	n	y	y	n	y	y
20314	197	94	n	y	n	y	n	n	n	y
20315	197	180	n	y	n	y	n	n	n	y
20316	197	409	n	y	n	y	n	n	n	y
20317	197	426	n	n	n	n	n	n	n	n
20318	197	447	n	n	n	n	n	n	n	n
20319	197	451	n	n	n	n	n	n	n	n
20320	197	484	n	n	n	n	n	n	n	n
20321	197	505	n	n	n	n	n	n	n	n
20322	197	522	n	n	n	n	n	n	n	n
20323	197	528	n	n	n	n	n	n	n	n
20324	197	535	n	n	n	n	n	n	n	n
20325	197	564	n	n	n	n	n	n	n	n
20326	197	775	n	n	n	n	n	n	n	n
20327	197	798	n	n	n	n	n	n	n	n
20328	197	813	n	n	n	n	n	n	n	n
20329	197	886	n	n	n	n	n	n	n	n
20330	197	1259	n	n	n	n	n	n	n	n
20331	197	1360	n	n	n	n	n	n	n	n
20332	197	1550	n	n	n	n	n	n	n	n
20333	197	1747	n	n	n	n	n	n	n	n
20334	197	1784	n	n	n	n	n	n	n	n
20335	197	2023	n	n	n	n	n	n	n	n
20336	197	2137	n	n	n	n	n	n	n	n
20337	197	2147	n	n	n	n	n	n	n	n
20338	197	2196	n	n	n	n	n	n	n	n
20339	197	2507	n	n	n	n	n	n	n	n
20340	197	2511	n	n	n	n	n	n	n	n
20341	197	2745	n	n	n	n	n	n	n	n
20342	197	2794	n	n	n	n	n	n	n	n
20343	197	2946	n	n	n	n	n	n	n	n
20344	197	3077	n	n	n	n	n	n	n	n
20345	197	3400	n	n	n	n	n	n	n	n
20346	197	3539	n	n	n	n	n	n	n	n
20347	197	3607	n	n	n	n	n	n	n	n
20348	197	3611	n	n	n	n	n	n	n	n
20349	197	3738	n	n	n	n	n	n	n	n
20350	197	3844	n	n	n	n	n	n	n	n
20351	197	3845	n	n	n	n	n	n	n	n
20352	197	3874	n	n	n	n	n	n	n	n
20353	197	3947	n	n	n	n	n	n	n	n
20354	197	3969	n	n	n	n	n	n	n	n
20355	197	4052	n	n	n	n	n	n	n	n
20356	197	4159	n	n	n	n	n	n	n	n
20357	197	4277	n	n	n	n	n	n	n	n
20358	197	4401	n	n	n	n	n	n	n	n
20359	197	4543	n	n	n	n	n	n	n	n
20360	197	4600	n	n	n	n	n	n	n	n
20361	197	4756	n	n	n	n	n	n	n	n
20362	197	5016	n	n	n	n	n	n	n	n
20363	197	5045	n	n	n	n	n	n	n	n
20364	197	5095	n	n	n	n	n	n	n	n
20365	197	5175	n	n	n	n	n	n	n	n
20366	197	5243	n	n	n	n	n	n	n	n
20367	197	5288	n	n	n	n	n	n	n	n
20368	197	5315	n	n	n	n	n	n	n	n
20369	197	5416	n	n	n	n	n	n	n	n
20370	197	5523	n	n	n	n	n	n	n	n
20371	197	5533	n	n	n	n	n	n	n	n
20372	197	5621	n	n	n	n	n	n	n	n
20373	197	5670	n	n	n	n	n	n	n	n
20374	197	5675	n	n	n	n	n	n	n	n
20375	197	5814	n	n	n	n	n	n	n	n
20376	197	6001	n	n	n	n	n	n	n	n
20377	197	6018	n	n	n	n	n	n	n	n
20378	197	6141	n	n	n	n	n	n	n	n
20379	197	6319	n	n	n	n	n	n	n	n
20380	197	6594	n	n	n	n	n	n	n	n
20381	197	6605	n	n	n	n	n	n	n	n
20382	197	6754	n	n	n	n	n	n	n	n
20383	197	6949	n	n	n	n	n	n	n	n
20384	197	7155	n	n	n	n	n	n	n	n
20385	197	7173	n	n	n	n	n	n	n	n
20386	197	7232	n	n	n	n	n	n	n	n
20387	197	7430	n	n	n	n	n	n	n	n
20388	197	7590	n	n	n	n	n	n	n	n
20389	197	7601	n	n	n	n	n	n	n	n
20390	197	7843	n	n	n	n	n	n	n	n
20391	197	7920	n	n	n	n	n	n	n	n
20392	197	8663	n	n	n	n	n	n	n	n
20393	197	8795	n	n	n	n	n	n	n	n
20394	197	9051	n	n	n	n	n	n	n	n
20395	197	9068	n	n	n	n	n	n	n	n
20396	197	9104	n	n	n	n	n	n	n	n
20397	197	9124	n	n	n	n	n	n	n	n
20398	197	9177	n	n	n	n	n	n	n	n
20399	197	9441	n	n	n	n	n	n	n	n
20400	197	9467	n	n	n	n	n	n	n	n
20401	197	9530	n	n	n	n	n	n	n	n
20402	197	9648	n	n	n	n	n	n	n	n
20403	197	9660	n	n	n	n	n	n	n	n
20404	197	9662	n	n	n	n	n	n	n	n
20405	197	9713	n	n	n	n	n	n	n	n
20406	197	9714	n	n	n	n	n	n	n	n
20407	197	9726	n	n	n	n	n	n	n	n
20408	197	9870	n	n	n	n	n	n	n	n
20409	198	13	n	y	y	y	y	y	y	y
20410	198	457	n	y	y	y	y	n	y	y
20411	198	493	n	y	n	y	y	n	n	y
20412	198	588	n	y	n	n	n	n	n	y
20413	198	633	n	y	n	n	n	n	n	n
20414	198	998	n	y	n	n	n	n	n	n
20415	198	1097	n	n	n	n	n	n	n	n
20416	198	1180	n	n	n	n	n	n	n	n
20417	198	1370	n	n	n	n	n	n	n	n
20418	198	1378	n	n	n	n	n	n	n	n
20419	198	1411	n	n	n	n	n	n	n	n
20420	198	1601	n	n	n	n	n	n	n	n
20421	198	1679	n	n	n	n	n	n	n	n
20422	198	1780	n	n	n	n	n	n	n	n
20423	198	1838	n	n	n	n	n	n	n	n
20424	198	1868	n	n	n	n	n	n	n	n
20425	198	1905	n	n	n	n	n	n	n	n
20426	198	1971	n	n	n	n	n	n	n	n
20427	198	1991	n	n	n	n	n	n	n	n
20428	198	2161	n	n	n	n	n	n	n	n
20429	198	2235	n	n	n	n	n	n	n	n
20430	198	2292	n	n	n	n	n	n	n	n
20431	198	2438	n	n	n	n	n	n	n	n
20432	198	2480	n	n	n	n	n	n	n	n
20433	198	2495	n	n	n	n	n	n	n	n
20434	198	2499	n	n	n	n	n	n	n	n
20435	198	2613	n	n	n	n	n	n	n	n
20436	198	2634	n	n	n	n	n	n	n	n
20437	198	2695	n	n	n	n	n	n	n	n
20438	198	2731	n	n	n	n	n	n	n	n
20439	198	2853	n	n	n	n	n	n	n	n
20440	198	3103	n	n	n	n	n	n	n	n
20441	198	3254	n	n	n	n	n	n	n	n
20442	198	3351	n	n	n	n	n	n	n	n
20443	198	3677	n	n	n	n	n	n	n	n
20444	198	3763	n	n	n	n	n	n	n	n
20445	198	3859	n	n	n	n	n	n	n	n
20446	198	3902	n	n	n	n	n	n	n	n
20447	198	3972	n	n	n	n	n	n	n	n
20448	198	3983	n	n	n	n	n	n	n	n
20449	198	4084	n	n	n	n	n	n	n	n
20450	198	4143	n	n	n	n	n	n	n	n
20451	198	4165	n	n	n	n	n	n	n	n
20452	198	4310	n	n	n	n	n	n	n	n
20453	198	4339	n	n	n	n	n	n	n	n
20454	198	4423	n	n	n	n	n	n	n	n
20455	198	4456	n	n	n	n	n	n	n	n
20456	198	4483	n	n	n	n	n	n	n	n
20457	198	4526	n	n	n	n	n	n	n	n
20458	198	4897	n	n	n	n	n	n	n	n
20459	198	4943	n	n	n	n	n	n	n	n
20460	198	4969	n	n	n	n	n	n	n	n
20461	198	5097	n	n	n	n	n	n	n	n
20462	198	5186	n	n	n	n	n	n	n	n
20463	198	5288	n	n	n	n	n	n	n	n
20464	198	5290	n	n	n	n	n	n	n	n
20465	198	5472	n	n	n	n	n	n	n	n
20466	198	5493	n	n	n	n	n	n	n	n
20467	198	5675	n	n	n	n	n	n	n	n
20468	198	5738	n	n	n	n	n	n	n	n
20469	198	5821	n	n	n	n	n	n	n	n
20470	198	5894	n	n	n	n	n	n	n	n
20471	198	6013	n	n	n	n	n	n	n	n
20472	198	6187	n	n	n	n	n	n	n	n
20473	198	6282	n	n	n	n	n	n	n	n
20474	198	6389	n	n	n	n	n	n	n	n
20475	198	6453	n	n	n	n	n	n	n	n
20476	198	6604	n	n	n	n	n	n	n	n
20477	198	6784	n	n	n	n	n	n	n	n
20478	198	6925	n	n	n	n	n	n	n	n
20479	198	7040	n	n	n	n	n	n	n	n
20480	198	7160	n	n	n	n	n	n	n	n
20481	198	7170	n	n	n	n	n	n	n	n
20482	198	7356	n	n	n	n	n	n	n	n
20483	198	7363	n	n	n	n	n	n	n	n
20484	198	7443	n	n	n	n	n	n	n	n
20485	198	7509	n	n	n	n	n	n	n	n
20486	198	7510	n	n	n	n	n	n	n	n
20487	198	7562	n	n	n	n	n	n	n	n
20488	198	7618	n	n	n	n	n	n	n	n
20489	198	7666	n	n	n	n	n	n	n	n
20490	198	7677	n	n	n	n	n	n	n	n
20491	198	7927	n	n	n	n	n	n	n	n
20492	198	8033	n	n	n	n	n	n	n	n
20493	198	8055	n	n	n	n	n	n	n	n
20494	198	8092	n	n	n	n	n	n	n	n
20495	198	8183	n	n	n	n	n	n	n	n
20496	198	8236	n	n	n	n	n	n	n	n
20497	198	8267	n	n	n	n	n	n	n	n
20498	198	8320	n	n	n	n	n	n	n	n
20499	198	8355	n	n	n	n	n	n	n	n
20500	198	8358	n	n	n	n	n	n	n	n
20501	198	8518	n	n	n	n	n	n	n	n
20502	198	8717	n	n	n	n	n	n	n	n
20503	198	8805	n	n	n	n	n	n	n	n
20504	198	9069	n	n	n	n	n	n	n	n
20505	198	9077	n	n	n	n	n	n	n	n
20506	198	9081	n	n	n	n	n	n	n	n
20507	198	9105	n	n	n	n	n	n	n	n
20508	198	9276	n	n	n	n	n	n	n	n
20509	198	9648	n	n	n	n	n	n	n	n
20510	198	9670	n	n	n	n	n	n	n	n
20511	198	9748	n	n	n	n	n	n	n	n
20512	198	9770	n	n	n	n	n	n	n	n
20513	198	9855	n	n	n	n	n	n	n	n
20514	198	9877	n	n	n	n	n	n	n	n
20515	198	9953	n	n	n	n	n	n	n	n
20516	198	9991	n	n	n	n	n	n	n	n
20517	199	74	y	n	n	y	y	y	y	y
20518	199	121	n	n	n	y	y	y	y	y
20519	199	232	n	n	n	y	y	y	y	y
20520	199	265	n	n	n	y	y	n	y	y
20521	199	270	n	n	n	y	n	n	n	y
20522	199	277	n	n	n	n	n	n	n	y
20523	199	311	n	n	n	n	n	n	n	y
20524	199	494	n	n	n	n	n	n	n	n
20525	199	512	n	n	n	n	n	n	n	n
20526	199	514	n	n	n	n	n	n	n	n
20527	199	551	n	n	n	n	n	n	n	n
20528	199	699	n	n	n	n	n	n	n	n
20529	199	800	n	n	n	n	n	n	n	n
20530	199	831	n	n	n	n	n	n	n	n
20531	199	835	n	n	n	n	n	n	n	n
20532	199	1057	n	n	n	n	n	n	n	n
20533	199	1226	n	n	n	n	n	n	n	n
20534	199	1336	n	n	n	n	n	n	n	n
20535	199	1472	n	n	n	n	n	n	n	n
20536	199	1630	n	n	n	n	n	n	n	n
20537	199	1954	n	n	n	n	n	n	n	n
20538	199	1970	n	n	n	n	n	n	n	n
20539	199	1985	n	n	n	n	n	n	n	n
20540	199	1991	n	n	n	n	n	n	n	n
20541	199	1998	n	n	n	n	n	n	n	n
20542	199	2002	n	n	n	n	n	n	n	n
20543	199	2090	n	n	n	n	n	n	n	n
20544	199	2111	n	n	n	n	n	n	n	n
20545	199	2195	n	n	n	n	n	n	n	n
20546	199	2212	n	n	n	n	n	n	n	n
20547	199	2217	n	n	n	n	n	n	n	n
20548	199	2274	n	n	n	n	n	n	n	n
20549	199	2305	n	n	n	n	n	n	n	n
20550	199	2314	n	n	n	n	n	n	n	n
20551	199	2349	n	n	n	n	n	n	n	n
20552	199	2412	n	n	n	n	n	n	n	n
20553	199	2447	n	n	n	n	n	n	n	n
20554	199	2528	n	n	n	n	n	n	n	n
20555	199	2682	n	n	n	n	n	n	n	n
20556	199	2701	n	n	n	n	n	n	n	n
20557	199	2812	n	n	n	n	n	n	n	n
20558	199	2815	n	n	n	n	n	n	n	n
20559	199	2828	n	n	n	n	n	n	n	n
20560	199	2883	n	n	n	n	n	n	n	n
20561	199	3213	n	n	n	n	n	n	n	n
20562	199	3259	n	n	n	n	n	n	n	n
20563	199	3292	n	n	n	n	n	n	n	n
20564	199	3331	n	n	n	n	n	n	n	n
20565	199	3464	n	n	n	n	n	n	n	n
20566	199	3548	n	n	n	n	n	n	n	n
20567	199	3612	n	n	n	n	n	n	n	n
20568	199	3655	n	n	n	n	n	n	n	n
20569	199	3720	n	n	n	n	n	n	n	n
20570	199	3760	n	n	n	n	n	n	n	n
20571	199	3800	n	n	n	n	n	n	n	n
20572	199	3831	n	n	n	n	n	n	n	n
20573	199	3867	n	n	n	n	n	n	n	n
20574	199	3962	n	n	n	n	n	n	n	n
20575	199	3992	n	n	n	n	n	n	n	n
20576	199	4238	n	n	n	n	n	n	n	n
20577	199	4249	n	n	n	n	n	n	n	n
20578	199	4503	n	n	n	n	n	n	n	n
20579	199	4728	n	n	n	n	n	n	n	n
20580	199	4930	n	n	n	n	n	n	n	n
20581	199	4997	n	n	n	n	n	n	n	n
20582	199	5449	n	n	n	n	n	n	n	n
20583	199	5485	n	n	n	n	n	n	n	n
20584	199	5840	n	n	n	n	n	n	n	n
20585	199	5939	n	n	n	n	n	n	n	n
20586	199	5972	n	n	n	n	n	n	n	n
20587	199	5995	n	n	n	n	n	n	n	n
20588	199	6048	n	n	n	n	n	n	n	n
20589	199	6302	n	n	n	n	n	n	n	n
20590	199	6334	n	n	n	n	n	n	n	n
20591	199	6419	n	n	n	n	n	n	n	n
20592	199	6502	n	n	n	n	n	n	n	n
20593	199	6598	n	n	n	n	n	n	n	n
20594	199	6787	n	n	n	n	n	n	n	n
20595	199	7048	n	n	n	n	n	n	n	n
20596	199	7318	n	n	n	n	n	n	n	n
20597	199	7366	n	n	n	n	n	n	n	n
20598	199	7464	n	n	n	n	n	n	n	n
20599	199	7476	n	n	n	n	n	n	n	n
20600	199	7647	n	n	n	n	n	n	n	n
20601	199	7909	n	n	n	n	n	n	n	n
20602	199	8177	n	n	n	n	n	n	n	n
20603	199	8222	n	n	n	n	n	n	n	n
20604	199	8378	n	n	n	n	n	n	n	n
20605	199	8386	n	n	n	n	n	n	n	n
20606	199	8530	n	n	n	n	n	n	n	n
20607	199	8573	n	n	n	n	n	n	n	n
20608	199	8584	n	n	n	n	n	n	n	n
20609	199	8651	n	n	n	n	n	n	n	n
20610	199	8654	n	n	n	n	n	n	n	n
20611	199	8712	n	n	n	n	n	n	n	n
20612	199	8714	n	n	n	n	n	n	n	n
20613	199	8722	n	n	n	n	n	n	n	n
20614	199	8790	n	n	n	n	n	n	n	n
20615	199	8813	n	n	n	n	n	n	n	n
20616	199	9149	n	n	n	n	n	n	n	n
20617	199	9191	n	n	n	n	n	n	n	n
20618	199	9326	n	n	n	n	n	n	n	n
20619	199	9435	n	n	n	n	n	n	n	n
20620	199	9462	n	n	n	n	n	n	n	n
20621	199	9831	n	n	n	n	n	n	n	n
20622	199	9931	n	n	n	n	n	n	n	n
20623	200	309	y	n	y	y	y	n	n	n
20624	200	316	y	n	y	y	y	n	n	n
20625	200	388	y	n	n	y	y	n	n	n
20626	200	453	y	n	n	y	y	n	n	n
20627	200	552	n	n	n	y	y	n	n	n
20628	200	685	n	n	n	y	y	n	n	n
20629	200	693	n	n	n	y	y	n	n	n
20630	200	700	n	n	n	n	y	n	n	n
20631	200	896	n	n	n	n	y	n	n	n
20632	200	998	n	n	n	n	y	n	n	n
20633	200	1095	n	n	n	n	n	n	n	n
20634	200	1224	n	n	n	n	n	n	n	n
20635	200	1399	n	n	n	n	n	n	n	n
20636	200	1413	n	n	n	n	n	n	n	n
20637	200	1668	n	n	n	n	n	n	n	n
20638	200	1687	n	n	n	n	n	n	n	n
20639	200	1753	n	n	n	n	n	n	n	n
20640	200	1870	n	n	n	n	n	n	n	n
20641	200	1923	n	n	n	n	n	n	n	n
20642	200	1975	n	n	n	n	n	n	n	n
20643	200	2137	n	n	n	n	n	n	n	n
20644	200	2266	n	n	n	n	n	n	n	n
20645	200	2458	n	n	n	n	n	n	n	n
20646	200	2626	n	n	n	n	n	n	n	n
20647	200	2652	n	n	n	n	n	n	n	n
20648	200	2670	n	n	n	n	n	n	n	n
20649	200	3096	n	n	n	n	n	n	n	n
20650	200	3166	n	n	n	n	n	n	n	n
20651	200	3429	n	n	n	n	n	n	n	n
20652	200	3478	n	n	n	n	n	n	n	n
20653	200	3522	n	n	n	n	n	n	n	n
20654	200	3620	n	n	n	n	n	n	n	n
20655	200	3690	n	n	n	n	n	n	n	n
20656	200	3702	n	n	n	n	n	n	n	n
20657	200	3720	n	n	n	n	n	n	n	n
20658	200	3855	n	n	n	n	n	n	n	n
20659	200	4493	n	n	n	n	n	n	n	n
20660	200	4494	n	n	n	n	n	n	n	n
20661	200	4879	n	n	n	n	n	n	n	n
20662	200	4957	n	n	n	n	n	n	n	n
20663	200	4989	n	n	n	n	n	n	n	n
20664	200	5034	n	n	n	n	n	n	n	n
20665	200	5526	n	n	n	n	n	n	n	n
20666	200	5788	n	n	n	n	n	n	n	n
20667	200	5832	n	n	n	n	n	n	n	n
20668	200	5870	n	n	n	n	n	n	n	n
20669	200	5925	n	n	n	n	n	n	n	n
20670	200	5937	n	n	n	n	n	n	n	n
20671	200	6096	n	n	n	n	n	n	n	n
20672	200	6367	n	n	n	n	n	n	n	n
20673	200	6407	n	n	n	n	n	n	n	n
20674	200	6417	n	n	n	n	n	n	n	n
20675	200	6438	n	n	n	n	n	n	n	n
20676	200	6455	n	n	n	n	n	n	n	n
20677	200	6580	n	n	n	n	n	n	n	n
20678	200	6933	n	n	n	n	n	n	n	n
20679	200	6936	n	n	n	n	n	n	n	n
20680	200	7193	n	n	n	n	n	n	n	n
20681	200	7219	n	n	n	n	n	n	n	n
20682	200	7292	n	n	n	n	n	n	n	n
20683	200	7343	n	n	n	n	n	n	n	n
20684	200	7426	n	n	n	n	n	n	n	n
20685	200	7478	n	n	n	n	n	n	n	n
20686	200	7627	n	n	n	n	n	n	n	n
20687	200	7639	n	n	n	n	n	n	n	n
20688	200	7648	n	n	n	n	n	n	n	n
20689	200	7895	n	n	n	n	n	n	n	n
20690	200	8018	n	n	n	n	n	n	n	n
20691	200	8034	n	n	n	n	n	n	n	n
20692	200	8083	n	n	n	n	n	n	n	n
20693	200	8205	n	n	n	n	n	n	n	n
20694	200	8323	n	n	n	n	n	n	n	n
20695	200	8414	n	n	n	n	n	n	n	n
20696	200	8446	n	n	n	n	n	n	n	n
20697	200	8487	n	n	n	n	n	n	n	n
20698	200	8627	n	n	n	n	n	n	n	n
20699	200	8631	n	n	n	n	n	n	n	n
20700	200	8663	n	n	n	n	n	n	n	n
20701	200	8684	n	n	n	n	n	n	n	n
20702	200	8752	n	n	n	n	n	n	n	n
20703	200	8769	n	n	n	n	n	n	n	n
20704	200	8797	n	n	n	n	n	n	n	n
20705	200	8941	n	n	n	n	n	n	n	n
20706	200	9584	n	n	n	n	n	n	n	n
20707	200	9704	n	n	n	n	n	n	n	n
20708	200	9895	n	n	n	n	n	n	n	n
20709	200	9946	n	n	n	n	n	n	n	n
20710	200	9975	n	n	n	n	n	n	n	n
20711	201	47	n	n	n	n	y	y	y	y
20712	201	50	n	n	n	n	y	n	y	y
20713	201	441	n	n	n	n	n	n	n	y
20714	201	589	n	n	n	n	n	n	n	y
20715	201	743	n	n	n	n	n	n	n	y
20716	201	750	n	n	n	n	n	n	n	y
20717	201	928	n	n	n	n	n	n	n	y
20718	201	1042	n	n	n	n	n	n	n	y
20719	201	1100	n	n	n	n	n	n	n	y
20720	201	1152	n	n	n	n	n	n	n	y
20721	201	1224	n	n	n	n	n	n	n	y
20722	201	1421	n	n	n	n	n	n	n	n
20723	201	1467	n	n	n	n	n	n	n	n
20724	201	1538	n	n	n	n	n	n	n	n
20725	201	1595	n	n	n	n	n	n	n	n
20726	201	2088	n	n	n	n	n	n	n	n
20727	201	2152	n	n	n	n	n	n	n	n
20728	201	2188	n	n	n	n	n	n	n	n
20729	201	2308	n	n	n	n	n	n	n	n
20730	201	2329	n	n	n	n	n	n	n	n
20731	201	2476	n	n	n	n	n	n	n	n
20732	201	2488	n	n	n	n	n	n	n	n
20733	201	2579	n	n	n	n	n	n	n	n
20734	201	2723	n	n	n	n	n	n	n	n
20735	201	3070	n	n	n	n	n	n	n	n
20736	201	3206	n	n	n	n	n	n	n	n
20737	201	3241	n	n	n	n	n	n	n	n
20738	201	3277	n	n	n	n	n	n	n	n
20739	201	3519	n	n	n	n	n	n	n	n
20740	201	3658	n	n	n	n	n	n	n	n
20741	201	3768	n	n	n	n	n	n	n	n
20742	201	3788	n	n	n	n	n	n	n	n
20743	201	3884	n	n	n	n	n	n	n	n
20744	201	3904	n	n	n	n	n	n	n	n
20745	201	3905	n	n	n	n	n	n	n	n
20746	201	4188	n	n	n	n	n	n	n	n
20747	201	4255	n	n	n	n	n	n	n	n
20748	201	4343	n	n	n	n	n	n	n	n
20749	201	4544	n	n	n	n	n	n	n	n
20750	201	4609	n	n	n	n	n	n	n	n
20751	201	4640	n	n	n	n	n	n	n	n
20752	201	4857	n	n	n	n	n	n	n	n
20753	201	4867	n	n	n	n	n	n	n	n
20754	201	4937	n	n	n	n	n	n	n	n
20755	201	4972	n	n	n	n	n	n	n	n
20756	201	4979	n	n	n	n	n	n	n	n
20757	201	4984	n	n	n	n	n	n	n	n
20758	201	5115	n	n	n	n	n	n	n	n
20759	201	5116	n	n	n	n	n	n	n	n
20760	201	5161	n	n	n	n	n	n	n	n
20761	201	5205	n	n	n	n	n	n	n	n
20762	201	5273	n	n	n	n	n	n	n	n
20763	201	5326	n	n	n	n	n	n	n	n
20764	201	5389	n	n	n	n	n	n	n	n
20765	201	5600	n	n	n	n	n	n	n	n
20766	201	5984	n	n	n	n	n	n	n	n
20767	201	6004	n	n	n	n	n	n	n	n
20768	201	6228	n	n	n	n	n	n	n	n
20769	201	6260	n	n	n	n	n	n	n	n
20770	201	6399	n	n	n	n	n	n	n	n
20771	201	6475	n	n	n	n	n	n	n	n
20772	201	6698	n	n	n	n	n	n	n	n
20773	201	6703	n	n	n	n	n	n	n	n
20774	201	6747	n	n	n	n	n	n	n	n
20775	201	6772	n	n	n	n	n	n	n	n
20776	201	6921	n	n	n	n	n	n	n	n
20777	201	6950	n	n	n	n	n	n	n	n
20778	201	6960	n	n	n	n	n	n	n	n
20779	201	6983	n	n	n	n	n	n	n	n
20780	201	7113	n	n	n	n	n	n	n	n
20781	201	7173	n	n	n	n	n	n	n	n
20782	201	7348	n	n	n	n	n	n	n	n
20783	201	7355	n	n	n	n	n	n	n	n
20784	201	7398	n	n	n	n	n	n	n	n
20785	201	7489	n	n	n	n	n	n	n	n
20786	201	7594	n	n	n	n	n	n	n	n
20787	201	7637	n	n	n	n	n	n	n	n
20788	201	7678	n	n	n	n	n	n	n	n
20789	201	7837	n	n	n	n	n	n	n	n
20790	201	7839	n	n	n	n	n	n	n	n
20791	201	7894	n	n	n	n	n	n	n	n
20792	201	8007	n	n	n	n	n	n	n	n
20793	201	8061	n	n	n	n	n	n	n	n
20794	201	8312	n	n	n	n	n	n	n	n
20795	201	8402	n	n	n	n	n	n	n	n
20796	201	8419	n	n	n	n	n	n	n	n
20797	201	8464	n	n	n	n	n	n	n	n
20798	201	8485	n	n	n	n	n	n	n	n
20799	201	8578	n	n	n	n	n	n	n	n
20800	201	8586	n	n	n	n	n	n	n	n
20801	201	8613	n	n	n	n	n	n	n	n
20802	201	8690	n	n	n	n	n	n	n	n
20803	201	8941	n	n	n	n	n	n	n	n
20804	201	8984	n	n	n	n	n	n	n	n
20805	201	9131	n	n	n	n	n	n	n	n
20806	201	9141	n	n	n	n	n	n	n	n
20807	201	9308	n	n	n	n	n	n	n	n
20808	201	9401	n	n	n	n	n	n	n	n
20809	201	9426	n	n	n	n	n	n	n	n
20810	201	9509	n	n	n	n	n	n	n	n
20811	201	9546	n	n	n	n	n	n	n	n
20812	201	9627	n	n	n	n	n	n	n	n
20813	201	9686	n	n	n	n	n	n	n	n
20814	201	9786	n	n	n	n	n	n	n	n
20815	201	9985	n	n	n	n	n	n	n	n
20816	202	184	y	n	y	n	n	y	y	y
20817	202	202	y	n	y	n	n	n	y	y
20818	202	384	y	n	y	n	n	n	n	n
20819	202	392	y	n	y	n	n	n	n	n
20820	202	423	y	n	y	n	n	n	n	n
20821	202	489	y	n	y	n	n	n	n	n
20822	202	544	y	n	y	n	n	n	n	n
20823	202	804	y	n	n	n	n	n	n	n
20824	202	891	y	n	n	n	n	n	n	n
20825	202	1036	y	n	n	n	n	n	n	n
20826	202	1084	n	n	n	n	n	n	n	n
20827	202	1147	n	n	n	n	n	n	n	n
20828	202	1186	n	n	n	n	n	n	n	n
20829	202	1243	n	n	n	n	n	n	n	n
20830	202	1294	n	n	n	n	n	n	n	n
20831	202	1388	n	n	n	n	n	n	n	n
20832	202	1476	n	n	n	n	n	n	n	n
20833	202	1548	n	n	n	n	n	n	n	n
20834	202	1752	n	n	n	n	n	n	n	n
20835	202	1756	n	n	n	n	n	n	n	n
20836	202	1908	n	n	n	n	n	n	n	n
20837	202	1912	n	n	n	n	n	n	n	n
20838	202	1939	n	n	n	n	n	n	n	n
20839	202	2241	n	n	n	n	n	n	n	n
20840	202	2261	n	n	n	n	n	n	n	n
20841	202	2366	n	n	n	n	n	n	n	n
20842	202	2531	n	n	n	n	n	n	n	n
20843	202	2622	n	n	n	n	n	n	n	n
20844	202	2632	n	n	n	n	n	n	n	n
20845	202	2753	n	n	n	n	n	n	n	n
20846	202	2853	n	n	n	n	n	n	n	n
20847	202	2876	n	n	n	n	n	n	n	n
20848	202	3009	n	n	n	n	n	n	n	n
20849	202	3110	n	n	n	n	n	n	n	n
20850	202	3224	n	n	n	n	n	n	n	n
20851	202	3321	n	n	n	n	n	n	n	n
20852	202	3604	n	n	n	n	n	n	n	n
20853	202	3750	n	n	n	n	n	n	n	n
20854	202	4047	n	n	n	n	n	n	n	n
20855	202	4077	n	n	n	n	n	n	n	n
20856	202	4143	n	n	n	n	n	n	n	n
20857	202	4255	n	n	n	n	n	n	n	n
20858	202	4269	n	n	n	n	n	n	n	n
20859	202	4300	n	n	n	n	n	n	n	n
20860	202	4313	n	n	n	n	n	n	n	n
20861	202	4363	n	n	n	n	n	n	n	n
20862	202	4385	n	n	n	n	n	n	n	n
20863	202	4503	n	n	n	n	n	n	n	n
20864	202	4716	n	n	n	n	n	n	n	n
20865	202	4742	n	n	n	n	n	n	n	n
20866	202	4817	n	n	n	n	n	n	n	n
20867	202	4874	n	n	n	n	n	n	n	n
